GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,city,pop,perc_rent,perc_occ,housing_price,rent,rent_1br,under_10_p,over_65_p,median_age,white_p,black_p,native_amr_p,asian_p,hispanic_p,pov_p,no_hs_p,no_college_p,bach_degree_p,graduate_degree_p,med_hou_inc,km,pop_dens,res_tree,res_grass,street_tree,park_tree,park_grass,other_tree,other_grass,Shape_Area,land_area,res_treey,res_grassy,street_treey,park_treey,park_grassy,other_treey,other_grassy,total_treey,total_grassy,totally,median_year_built
25025000703,178001,0,42.3513284,-71.1282176,Boston,1919,0.974144487,0.025855513,,1787,1760,0,0.021365294,26.3,0.622199062,0.032308494,0,0.290255341,0.163105784,0.3736321,0.022827041,0.01404741,0.42405619,0.434591747,42706,0.178001,10780.83831,7804.742992,2271.529677,6795.920969,1028.236806,179.2133867,2016.897323,1135.764838,178060.0103,178001,0.043846624,0.012761331,0.038179117,0.005776579,0.001006811,0.01133082,0.006380665,0.09913314,0.020148808,0.119281948,1939
25025000704,239779,0,42.3500028,-71.1334045,Boston,4145,0.916446125,0.083553875,412300,1892,1802,0.03787696,0.037394451,27.9,0.486610374,0.096743064,0,0.309288299,0.127382388,0.255247286,0.024193548,0.060483871,0.336357527,0.474126344,63874,0.239779,17286.75155,27539.12376,6342.660445,8729.185378,216.549509,240.4446272,2837.54529,1813.788818,239975.0253,239779,0.114852109,0.02645211,0.036405129,0.000903121,0.001002776,0.011834003,0.007564419,0.163994361,0.035019305,0.199013666,1960
25025000804,607596,0,42.3586255,-71.1308995,Boston,3718,0.755540166,0.244459834,598900,2098,1875,0.035502959,0.05056482,29.7,0.555675094,0.083647122,0,0.179128564,0.123184508,0.121839699,0.103513411,0.183226294,0.326029467,0.194559879,96935,0.607596,6119.197625,77012.47261,19500.65664,12214.88575,13077.35017,7763.673257,14049.5828,10537.00042,608226.1071,607596,0.126749473,0.032094775,0.020103631,0.021523101,0.01277769,0.023123231,0.017342116,0.191499436,0.062214581,0.253714017,1939
25025000805,369879,0,42.3539909,-71.1278821,Boston,3156,0.96232687,0.03767313,,1929,1790,0.002217997,0.063054499,25,0.564638783,0.033586819,0,0.296894804,0.098542459,0.401898734,0.07697201,0.068066158,0.576335878,0.235368957,40074,0.369879,8532.520094,39570.31579,6621.934639,9706.645058,237.4577374,20.16150601,11519.68715,18293.95317,370258.5869,369879,0.106981785,0.017902975,0.026242758,0.000641988,5.45E-05,0.031144475,0.049459291,0.165011006,0.067416775,0.232427781,1968
25025000806,1417183,0,42.3636765,-71.1264765,Boston,2645,0.975888325,0.024111675,,2591,2245,0.03100189,0.009451796,26.6,0.567485822,0.103969754,0.002270792,0.278638941,0.071455577,0.351612903,0,0.007490637,0.607365793,0.347066167,58696,1.417183,1866.378583,5436.88612,5218.096443,3191.491729,13196.82576,37879.73617,156635.4869,329763.8324,1418657.566,1417183,0.003836404,0.00368202,0.002251997,0.009312012,0.026728895,0.110525943,0.232689661,0.125926356,0.263100577,0.389026933,1985
25025000807,218594,0,42.3524656,-71.1168882,Boston,3523,0.9,0.1,,,,0,0,19.9,0.581606585,0.10984956,0.002473207,0.196139654,0.127732047,0.795918367,0.172413793,0.172413793,0.137931034,0.120689655,,0.218594,16116.63632,0,0,595.1377884,447.2867444,132.1698727,15345.14624,21934.22509,218816.6763,218594,0,0,0.002722571,0.002046199,0.000604636,0.070199302,0.100342302,0.074968072,0.100946938,0.17591501,
25025010103,288105,0,42.3498504,-71.1034992,Boston,3639,0.860655738,0.139344262,,1836,1984,0,0.002748008,20,0.631492168,0.038472108,0.000795703,0.266281946,0.123660346,0.348275862,0,0.034115139,0.385927505,0.492537313,33227,0.288105,12630.81168,28090.95165,10777.44504,13999.55239,5911.801594,383.0686141,1872.033169,1672.658276,287707.5879,288105,0.097502479,0.037408046,0.048591841,0.020519608,0.001329615,0.006497746,0.005805725,0.173111674,0.044543385,0.217655059,1969
25025010104,281681,5013,42.34943,-71.0937493,Boston,5027,0.804890474,0.195109526,743500,2089,2177,0.020887209,0.074796101,22.5,0.705390889,0.029043167,0.001337256,0.176646111,0.100059678,0.266618235,0.041896869,0.060773481,0.315837937,0.540976059,59795,0.281681,17846.42912,9040.568638,4342.937738,15975.37998,21124.77796,3454.338029,408.4571772,1695.806672,283169.6089,281681,0.03209506,0.015417929,0.056714439,0.074995395,0.012263298,0.00145007,0.006020309,0.165254965,0.033701536,0.198956501,1939
25025010204,253410,607,42.3464726,-71.1034355,Boston,3739,0.884120172,0.115879828,408300,2008,2135,0.006953731,0.017651779,21.5,0.707408398,0.028617277,0.008492023,0.200588393,0.092270661,0.341858038,0.046057767,0.056206089,0.459797034,0.404371585,42841,0.25341,14754.74527,6910.916225,2957.020881,4788.731038,3124.286708,2697.908193,2793.488666,2509.734137,250097.4205,253410,0.027271679,0.011668919,0.018897167,0.01232898,0.010646416,0.011023593,0.009903848,0.069521418,0.032219183,0.101740602,1939
25025010205,182773,0,42.3432726,-71.0994449,Boston,3886,0.950725616,0.049274384,443200,2128,2223,0.069222851,0.056613484,31,0.543232115,0.036541431,0,0.297220793,0.055584148,0.348968105,0.032290959,0.057104011,0.404486744,0.432358939,73750,0.182773,21261.34604,13130.36747,4916.420576,5445.846789,3456.578196,2648.624511,2037.805552,3157.889219,182959.6852,182773,0.071839755,0.026899053,0.029795685,0.018911864,0.014491334,0.01114938,0.017277657,0.131696684,0.058668043,0.190364727,1962
25025010206,182280,1185,42.346504,-71.0942317,Boston,1967,0.9302866,0.0697134,,2113,1870,0,0.015760041,29.5,0.730045755,0.128113879,0.004030042,0.063548551,0.280630402,0.381799695,0.040258807,0.088425593,0.260963336,0.485981308,57331,0.18228,10791.09063,4248.85071,1342.606956,1536.008069,8306.540474,3457.324919,2187.15004,14390.83495,182546.9102,182280,0.023309473,0.00736563,0.008426641,0.045570224,0.018967111,0.011998848,0.078949062,0.089305186,0.105281802,0.194586988,1957
25025010300,507208,0,42.339422,-71.1018257,Boston,5459,0.876971609,0.123028391,418800,1907,,0.004030042,0.00439641,20,0.739879099,0.063931123,0,0.129327716,0.071441656,0.234096692,0.023758099,0.051835853,0.382289417,0.453563715,56875,0.507208,10762.84286,46353.54248,41567.0516,12899.63023,21512.32691,6042.478022,16155.34009,9926.928179,507721.826,507208,0.091389612,0.081952673,0.025432624,0.042413225,0.011913215,0.031851509,0.019571711,0.19108697,0.113437599,0.304524569,1939
25025010403,88555,0,42.345075,-71.0880611,Boston,2741,0.924963217,0.075036783,,1780,2211,0.01058008,0.151039767,31.2,0.595403138,0.070047428,0.002771728,0.18606348,0.180226195,0.427216344,0.07110666,0.113169755,0.294441662,0.323985979,34718,0.088555,30952.51539,1097.681994,574.9762824,2102.023682,1266.441266,859.4775338,360.6669408,170.2527174,88643.28245,88555,0.012395483,0.006492872,0.023736928,0.014301183,0.009705579,0.004072802,0.001922565,0.054506396,0.018121016,0.072627411,1966
25025010404,136909,0,42.3419678,-71.0886377,Boston,5051,0.909580838,0.090419162,651800,1922,2130,0.0132647,0.026133439,20.6,0.615719659,0.028905167,0.001126489,0.26806573,0.088101366,0.500816327,0.069548872,0.118421053,0.257518797,0.442669173,26023,0.136909,36893.11879,3611.149742,1737.623129,7169.282191,0,0,7019.19098,3036.920182,137048.6175,136909,0.026376277,0.012691811,0.05236531,0,0,0.051269025,0.022182035,0.130010612,0.034873845,0.164884458,1939
25025010405,364894,0,42.3398656,-71.0895958,Boston,6214,0.922149123,0.077850877,762500,586,466,0.032024461,0.059542967,20.5,0.574991954,0.105568072,0.015680684,0.175732218,0.171065336,0.415878023,0.174807198,0.22193659,0.256212511,0.10454156,18481,0.364894,17029.60312,3652.219477,831.8488034,5820.701456,15024.05559,8060.86879,48300.24789,28905.62583,365264.0812,364894,0.010008987,0.0022797,0.01595176,0.041173753,0.022090987,0.132367887,0.079216501,0.199502388,0.103587188,0.303089576,1949
25025010408,43381,0,42.3431682,-71.0958461,Boston,1403,0.908084164,0.091915836,543500,2051,2013,0.027084818,0.023521026,28.4,0.668567356,0.130434783,0,0.153243051,0.095509622,0.253741981,0,0.029411765,0.309297913,0.5056926,64714,0.043381,32341.34759,2599.34083,2155.040975,3162.369553,1114.109887,2930.885595,40.32301201,246.4184067,43425.08683,43381,0.059918878,0.04967707,0.072897572,0.025681978,0.067561504,0.000929509,0.00568033,0.159427936,0.122918904,0.28234684,1939
25025010500,193266,6725,42.3444618,-71.0843482,Boston,3456,0.863966143,0.136033857,976200,2595,2454,0.032696759,0.116319444,28.7,0.630787037,0.087094907,0,0.129050926,0.247685185,0.268956137,0.040277778,0.056944444,0.486111111,0.310185185,47304,0.193266,17882.08997,0,0,8256.510071,293.4619208,445.7932995,11450.24197,5495.877193,194061.5863,193266,0,0,0.042720965,0.001518435,0.002306631,0.059246023,0.028436855,0.103485424,0.030743486,0.13422891,1957
25025010600,339678,0,42.3476422,-71.0793745,Boston,3406,0.827842227,0.172157773,1335100,2661,2049,0.039342337,0.216089254,37.8,0.687022901,0.057839107,0,0.232824427,0.041397534,0.142982971,0.020033389,0.049415693,0.380634391,0.477796327,95543,0.339678,10027.14335,0,0,5708.693089,1892.941397,822.1414116,7934.672697,6954.226127,340025.3947,339678,0,0,0.01680619,0.005572752,0.002420355,0.023359395,0.020472995,0.045738338,0.022893351,0.068631689,1981
25025010701,202021,0,42.3497199,-71.0838784,Boston,2242,0.687811832,0.312188168,1155600,2083,2250,0.038358608,0.091436218,30.2,0.781445138,0.024977698,0.006862371,0.146297948,0.045495094,0.072889355,0,0.003030303,0.522424242,0.42,116267,0.202021,11097.85616,9362.406011,1761.518247,24209.48838,17568.13896,259.8594107,3191.491729,2261.822285,202228.0206,202021,0.046343727,0.008719481,0.119836494,0.086961944,0.001286299,0.015797822,0.011195976,0.268939987,0.021201756,0.290141743,1939
25025010702,300176,0,42.3518383,-71.0755131,Boston,2623,0.561847988,0.438152012,1185200,2494,2554,0.035836828,0.194815097,40.3,0.86770873,0.0133435,0.002705445,0.048417842,0.056423942,0.044219067,0.020928116,0.01910828,0.379435851,0.512738854,155485,0.300176,8738.206919,11545.07572,3625.337469,31024.07741,24004.13971,2439.542227,2382.791321,3785.882794,300484.7915,300176,0.038461022,0.012077373,0.103352958,0.079966885,0.00812704,0.007937981,0.01261221,0.229718845,0.032816623,0.262535468,1939
25025010801,132039,0,42.3541707,-71.0769092,Boston,2957,0.544505832,0.455494168,1421500,2221,2207,0.010821779,0.155901251,34.9,0.823131552,0.032127156,0.001749781,0.057152519,0.070003382,0.084295612,0.006419074,0.057313159,0.36176066,0.493351674,116507,0.132039,22394.89848,14262.39869,4502.736341,18609.81677,0,0,0,0,132173.7724,132039,0.108016561,0.034101563,0.140941818,0,0,0,0,0.248958379,0.034101563,0.283059943,1939
25025010802,156827,0,42.3515155,-71.0857007,Boston,3429,0.596269885,0.403730115,1115900,2342,2373,0.05511811,0.08282298,33.5,0.863808691,0.004957714,0,0.077573637,0.097404491,0.058823529,0.012446657,0.030583215,0.47688478,0.439189189,146094,0.156827,21864.85745,19335.63098,4648.347218,20442.27365,0,0,194.8945581,49.28368135,156990.5702,156827,0.123292743,0.029639968,0.130349198,0,0,0.001242736,0.000314255,0.254884677,0.029954223,0.284838899,1939
25025020101,219375,0,42.3577451,-71.0693336,Boston,4688,0.557083333,0.442916667,1678900,2581,2707,0.03690273,0.231868601,36.5,0.913182594,0.004052901,0,0.035196246,0.086817406,0.030387331,0.014835303,0.038471209,0.467186321,0.454362585,143529,0.219375,21369.80057,35897.9348,5980.500059,21295.03068,1148.45912,162.7854929,557.8016662,78.40585669,219602.3512,219375,0.16363731,0.027261539,0.097071365,0.005235141,0.000742042,0.002542686,0.000357406,0.268486501,0.028360986,0.296847488,1939
25025020200,108297,0,42.3602609,-71.0685049,Boston,3402,0.815733219,0.184266781,657700,2091,2155,0.043797766,0.099059377,31.5,0.896531452,0.012933568,0,0.069958848,0.048206937,0.081716637,0.016320979,0.014280857,0.488949337,0.395103706,103750,0.108297,31413.61257,10806.56722,4062.916821,4501.242896,409.9506221,8.960669336,943.1104476,305.4094799,108408.5064,108297,0.099786395,0.03751643,0.041563874,0.003785429,8.27E-05,0.008708556,0.00282011,0.153844254,0.040419282,0.194263536,1939
25025020301,262787,528,42.3631736,-71.0686464,Boston,2342,0.840449438,0.159550562,,2861,2361,0.052519214,0.162254483,30.3,0.709649872,0.014517506,0.00104712,0.12852263,0.25234842,0.136589778,0.013924703,0.122227953,0.329551315,0.470861269,95179,0.262787,8912.160799,21444.37517,14784.35768,6506.939383,0,0,7108.797673,3079.483362,261375.3015,262787,0.081603638,0.056259852,0.024761268,0,0,0.027051558,0.011718553,0.133416464,0.067978405,0.201394868,1972
25025020302,76786,0,42.3593442,-71.0639956,Boston,955,0.669354839,0.330645161,996200,2526,2403,0.041884817,0.094240838,30.5,0.892146597,0,0,0.094240838,0.091099476,0.047120419,0,0,0.602409639,0.357831325,131071,0.076786,12437.16302,3339.342773,1088.721324,1958.652972,120.2223136,11.20083667,3364.731336,5764.697273,76865.20021,76786,0.043488953,0.014178644,0.025507944,0.00156568,0.000145871,0.043819594,0.075074848,0.114382171,0.089399362,0.203781533,1939
25025020304,145054,0,42.3640512,-71.0609927,Boston,1096,0.956148713,0.043851287,,3500,3496,0,0.018248175,35.9,0.758211679,0.053832117,0,0.060218978,0.204379562,0.239396795,0.022494888,0.064417178,0.292433538,0.466257669,166250,0.145054,7555.806803,0,0,2556.030928,0,0,989.4072392,3447.617527,145205.2431,145054,0,0,0.017621237,0,0,0.006820958,0.023767821,0.024442195,0.023767821,0.048210016,2014
25025020305,297773,71961,42.366777,-71.0645674,Boston,3472,0.776051188,0.223948812,647200,2546,2270,0.074308756,0.147177419,39.2,0.688652074,0.107430876,0.003569835,0.074308756,0.076036866,0.081995813,0.095791995,0.080396853,0.334245638,0.390010263,94643,0.297773,11659.88857,13040.76077,4600.556982,2265.555897,11977.42801,4727.499797,2816.637061,3273.631197,295649.964,297773,0.043794302,0.01544988,0.007608332,0.040223351,0.015876187,0.009459008,0.010993714,0.101084993,0.04231978,0.143404774,1976
25025030100,77344,0,42.3669373,-71.0561403,Boston,2241,0.827265686,0.172734314,609200,2030,1800,0.033467202,0.103971441,28,0.918340027,0,0.007033998,0.018295404,0.170905846,0.166889781,0.052459016,0.10295082,0.470819672,0.336393443,101648,0.077344,28974.4518,836.329138,1043.917978,2160.268032,10508.62496,1893.68812,133.6633176,33.60251001,77425.91806,77344,0.010813109,0.013497078,0.027930648,0.135868651,0.024483969,0.001728167,0.000434455,0.176340575,0.038415502,0.214756077,1939
25025030200,58261,0,42.3646862,-71.0570125,Boston,1706,0.857536765,0.142463235,629900,2071,2116,0.025205158,0.048065651,30,0.879249707,0.017584994,0,0.059202814,0.052754982,0.026377491,0.010355987,0.066666667,0.56828479,0.278964401,99550,0.058261,29282.024,386.0555039,1255.987152,463.7146381,1031.223696,88.85997092,204.6019498,284.5012514,58321.15584,58261,0.006626311,0.02155794,0.007959263,0.017700069,0.001525205,0.003511817,0.00488322,0.035797459,0.027966365,0.063763824,1939
25025030301,154190,242405,42.3599516,-71.0492086,Boston,1640,0.319284802,0.680715198,1070300,2777,2745,0.038414634,0.457317073,61.6,0.895731707,0.026829268,0,0.018902439,0.023780488,0.053658537,0,0.00928998,0.381552754,0.490378235,111903,0.15419,10636.22803,0,0,2512.721026,10518.33236,5454.807458,6527.100889,3912.82561,156467.3128,154190,0,0,0.016296265,0.068216696,0.03537718,0.042331545,0.02537665,0.126844505,0.06075383,0.187598335,1974
25025030302,477388,0,42.3601404,-71.0577232,Boston,2529,0.889400922,0.110599078,,2886,2979,0.046263345,0.069592724,30.8,0.657572163,0.106761566,0.001753507,0.145116647,0.062079873,0.1953125,0.031591738,0.100850547,0.277035237,0.439854192,141841,0.477388,5297.577652,0,0,2267.049342,6872.086658,10774.45815,7413.460431,12641.26427,477879.3497,477388,0,0,0.004748861,0.014395181,0.022569604,0.015529214,0.026480063,0.034673256,0.049049667,0.083722923,1980
25025030400,165170,0,42.3637112,-71.0536706,Boston,3992,0.761255679,0.238744321,685500,2180,1796,0.047094188,0.139779559,32.8,0.912825651,0.059869739,0,0.010771543,0.03256513,0.091421255,0.023041475,0.059043779,0.552419355,0.236751152,94886,0.16517,24169.03796,6456.162257,3095.911256,5278.580961,3404.307625,247.1651292,1017.782692,849.0234196,165346.167,165170,0.039087984,0.018743787,0.031958473,0.020610932,0.001496429,0.006162031,0.0051403,0.09781942,0.025380516,0.123199935,1939
25025030500,191230,294934,42.3675671,-71.0515811,Boston,2432,0.610964333,0.389035667,808200,2356,2222,0.059621711,0.134868421,31.6,0.884457237,0.007401316,0,0.078947368,0.058799342,0.090033501,0.04313099,0.085729499,0.423855165,0.333333333,116078,0.19123,12717.66982,1082.000822,3572.320175,2552.297316,8832.979798,9128.681886,5563.828935,3225.840961,188253.1681,191230,0.005658112,0.018680752,0.013346741,0.046190346,0.047736662,0.029094959,0.016868906,0.094290158,0.08328632,0.177576478,1939
25025040100,264111,62166,42.3730476,-71.0597515,Boston,2496,0.403830142,0.596169858,848600,1940,,0.132612179,0.185096154,43.9,0.879407051,0,0,0.060897436,0.03125,0.0625,0.01910828,0.125428711,0.402253797,0.348848604,158357,0.264111,9450.571919,18682.24884,4221.968702,13949.52199,17282.14426,7927.205473,4772.303144,4308.588506,262255.5407,264111,0.070736353,0.015985584,0.052816891,0.065435155,0.030014674,0.018069309,0.016313552,0.207057708,0.06231381,0.269371518,1939
25025040200,141296,0,42.376905,-71.0567739,Boston,1931,0.651017214,0.348982786,1006700,775,,0.186949767,0.066286898,32.5,0.600207147,0.268772657,0,0.0616261,0.179699637,0.244432936,0.14888535,0.171178344,0.229299363,0.368630573,128750,0.141296,13666.34583,26740.13074,5539.933817,8607.46962,1648.016435,10.45411423,327.0644308,315.1168717,141443.3369,141296,0.189249029,0.039208002,0.060917999,0.011663575,7.40E-05,0.002314747,0.00223019,0.264145349,0.041512179,0.305657528,1939
25025040300,279606,0,42.3787362,-71.0633901,Boston,4755,0.434933201,0.565066799,723500,1941,1963,0.157728707,0.126603575,34.2,0.814721346,0.09106204,0,0.059095689,0.040588854,0.111578947,0.057713964,0.120213964,0.377533784,0.337837838,138315,0.279606,17006.07283,29342.45846,9129.428609,10219.64338,6175.394617,2723.296756,1400.851306,320.3439288,279903.2301,279606,0.104942163,0.032651047,0.036550158,0.022086059,0.009739765,0.00501009,0.001145698,0.16858847,0.04353651,0.21212498,1939
25025040401,433403,26534,42.3740347,-71.0665218,Boston,3216,0.612261146,0.387738854,978400,1021,2157,0.171641791,0.11971393,37.4,0.796952736,0.041044776,0.000843645,0.111629353,0.062810945,0.089241294,0.086574655,0.233793392,0.267252196,0.257214555,101765,0.433403,7420.345498,24031.02171,6785.466855,18924.93364,12565.8453,19694.80448,15706.5599,17067.83492,429309.7904,433403,0.05544729,0.015656253,0.043665904,0.028993443,0.045442243,0.036240081,0.03938098,0.164346718,0.100479476,0.264826194,1960
25025040600,1437083,413598,42.3832248,-71.0698352,Boston,3556,0.561218837,0.438781163,754300,2747,2730,0.12992126,0.066647919,32.9,0.856861642,0.04640045,0,0.052024747,0.042744657,0.029585799,0.005819925,0.103731599,0.464909278,0.345087299,150902,1.437083,2474.456938,45335.01306,5880.439252,21922.27753,22493.5202,28112.6066,65463.66328,113518.2395,1436484.258,1437083,0.031546552,0.004091927,0.015254705,0.015652207,0.019562271,0.045553154,0.078992125,0.108006618,0.102646323,0.21065294,1945
25025040801,950452,755218,42.3789064,-71.0518705,Boston,4550,0.675621891,0.324378109,742800,1078,1111,0.127912088,0.154945055,41.5,0.646373626,0.095164835,0,0.196043956,0.188571429,0.265269728,0.200224027,0.122374685,0.238588631,0.34108093,86386,0.950452,4787.195987,14272.10608,11480.11086,9631.972814,22592.08756,50550.12261,29347.68552,32147.89469,918147.271,950452,0.015016125,0.01207858,0.010134097,0.023769835,0.05318535,0.030877609,0.033823796,0.079797667,0.099087727,0.178885394,1961
